,LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
2059,1,Sun May 17 11:48:33 2009,"a+ mcp then amateur radio exam, then my transport cpc. That's the plan for next 12 months ",mcp amateur radio exam transport cpc thats plan next 12 month
2060,0,Thu Jun 25 02:00:34 2009,@andyclemmensen http://twitpic.com/8cin5 - i wish i won too ,user user wish
2061,0,Fri Jun 19 17:51:33 2009,Was gone for a week &amp; lost one of my pet mice  knew mom wouldn't do a good job just burried him...,gone week amp lost one pet mouse knew mom wouldnt good job buried
2062,1,Wed Jun 03 06:14:33 2009,@mcraddictal good morning! hope youll hv a great daaaaay ,user good morning hope you hv great aaaaaa
2063,0,Sat Jun 06 04:18:08 2009,"Also, demo'd the system to some gay people last night. Had the neighbours round in record time! Warned them about tonight. Poor guys ",also demo system gay people last night neighbour round record time warned tonight poor guy
2064,0,Mon Jun 15 00:22:15 2009,paranoia ran through my body ,paranoia ran body
2065,0,Sun Jun 21 09:50:59 2009,@sh8dytel So sorry about the rain  Hope it clears up and you can still swim!,user sorry rain hope clear still swim
2066,1,Fri Apr 17 22:22:47 2009,"@Bronques yea, im a photog in LA. dance music.  http://nightmoves.me",user yea im photo la dance music user
2067,0,Sun Jun 07 07:33:17 2009,"Sorry about my previous tweet, it's 2 sets to none... ",sorry previous tweet 2 set none
2068,0,Thu Jun 18 21:13:39 2009,@SoldierKnowBest and I thought u were different...  http://twitpic.com/7rwwa,user thought u different user
2069,1,Fri May 29 01:09:44 2009,Can't rememeber the last time I was up till 4am....totally worth it though. Great night ,cant remember last time till 4totally worth though great night
2070,0,Fri Jun 19 11:54:47 2009,"computer is fixed and returns home on monday, i supose thats good news, but i really wanted a mac ",computer fixed return home monday suppose thats good news really wanted mac
2071,0,Fri Jun 19 10:44:07 2009,"Perilous plunge, Ghostrider r closed!! ",perilous plunge ghostrider r closed
2072,0,Fri May 29 17:44:08 2009,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me ",know told didnt want stay home lied really want stay home
2073,0,Fri May 22 05:20:37 2009,"@Agent_M not only did I love the 1967 Spiderman series, I watched it in Spanish. Hombre Arana baby. Can't make a tilde on a Blackberry ",user love 1967 sideman series watched spanish hombre arena baby cant make tilde blackberry
2074,1,Sat Jun 06 08:29:54 2009,Saw Up! last night. It was even better than I anticipated!!!  Way to go Pixar. - http://bit.ly/Bfy9B,saw last night even better anticipated way go pair user
2075,1,Wed May 13 23:20:56 2009,"morning, happy birthday mammie! I love you  xoxo",morning happy birthday mammal love oxo
2076,0,Fri Jun 05 09:21:20 2009,"I ended up having a bagel.  It was gross but I ate it.  I should go running today, but I really don't feel like it ",ended bagel gross ate go running today really dont feel like
2077,0,Sun Jun 07 15:06:57 2009,My arm hurts ,arm hurt
2078,1,Sun May 10 04:03:19 2009,"@Astronick not really just leaving flat now, on the lookout for lunch  fancy having a wee stroll but dunno where... Oh well!",user really leaving flat lookout lunch fancy wee stroll dunno oh well
2079,0,Sun Jun 21 00:50:21 2009,I'm trying to write myself to sleep. but it's not working that well ,im trying write sleep working well
2080,1,Mon Jun 01 03:29:09 2009,@zacharyxbinks The Notebook is a fantastic movie. You shouldn't be ashamed for watching it. ,user notebook fantastic movie shouldnt ashamed watching
2081,1,Sun Jun 07 04:12:50 2009,Yesterday's pary was AMAZING!!  And I'm just back from the Premiere. The movie was really funny!,yesterday party amazing im back premiere movie really funny
2082,1,Wed Jun 03 00:16:22 2009,@babygirlparis i love u n dougggg!!!!  u guys r so sweet together ),user love u n dougggg u guy r sweet together
2083,0,Tue Jun 23 15:54:04 2009,it's toooo warm. Can't sleep ,took warm cant sleep
2084,0,Fri Jun 05 23:18:29 2009,Depressed  I really need to do something SOON. I hate staying home not doing anything.,depressed really need something soon hate staying home anything
2085,1,Mon Jun 15 06:45:20 2009,yay  at the weekend i'll go to see HANNAH MONTANA - THE MOVIE for the second time  haha,yay weekend ill go see hannah montana movie second time haha
2086,0,Wed Jun 24 22:31:23 2009,"@missjeffreestar Jeez... That's crazy! What makes her think she has the right to do that? Either a thief or a loser... Either way, d*mn. ",user jeep thats crazy make think right either thief loser either way dmn
2087,0,Sun May 31 12:17:19 2009,@TheGlitchmaster  How much money did I have?,user much money
2088,1,Sun Apr 19 10:30:33 2009,@memoriesbymicha yes he is!!! I love him  hehe,user yes love here
2089,1,Mon Jun 01 16:07:20 2009,Had my eyes checked for annual checkup and my sight has improved! Wow! ,eye checked annual checkup sight improved wow
2090,0,Wed Jun 17 18:11:12 2009,@shelzuluaga Shell is on twitter and no one told me  Hope your having fun while your away.,user shell twitter one told hope fun away
2091,0,Thu Jun 25 09:02:49 2009,Losing another icon.    My thoughts are with Farrah Fawcett http://bit.ly/16Z4xZ,losing another icon thought array facet user
2092,0,Fri Jun 19 20:51:16 2009,"mm..not feeling too wonderful, my stummy hurts.   I should probably go to sleep soon...7 hour work day again tomorrow &amp; grad parties...",not feeling wonderful study hurt probably go sleep soon 7 hour work day tomorrow amp grad party
2093,0,Tue Jun 16 10:47:26 2009,aww everyone has cool pictures with their LVATT CD's...mines on itunes  i feeel so uncoool!,www everyone cool picture last cdsmines itunes feel uncoool
2094,0,Sun May 03 05:48:02 2009,@gregjames http://twitpic.com/4gzhk -  I want to go - hope u hve a good time ( which I'm sure u will) X,user user want go hope u he good time im sure u x
2095,1,Sun Jun 07 10:48:24 2009,@cupcake2643 Lolz  dont worry i wont hehe ,user lol dont worry wont here
2096,0,Sun May 03 19:36:21 2009,Do all guys never answer their phone? ,guy never answer phone
2097,1,Sun May 31 01:42:10 2009,"btw MORNING bitches!  Can I haz my userpic back, stupid twitter???",btw morning pitch haz userid back stupid twitter
2098,1,Wed Jun 03 02:32:08 2009,"@downhouse No, you too?! ",user
2099,0,Mon Apr 06 22:47:05 2009,"Home from Franklin street, I almost jumped over a fire. Someone kicked it before I could.  Jenny lost her shoe.",home franklin street almost jumped fire someone kicked could jenny lost shoe
2100,1,Sat Jun 06 21:19:15 2009,@66Keelan61 I was just watching that ,user watching
2101,1,Mon Jun 15 19:50:30 2009,Chilling after a good couple of days in Boise.  &lt;3,chilling good couple day boise lt3
2102,0,Fri Jun 05 22:26:00 2009,"@teemwilliams: Nope, ",user note
2103,0,Fri May 29 20:07:14 2009,@mcflyharry come to americaaa ,user come americana
2104,0,Thu Jun 25 05:20:56 2009,"Tissues, airwaves and eye drops are an essential atm with me. Damn hayfever  on the bright side, shopping with Zoey ",tissue airwave eye drop essential atm damn hayfever bright side shopping joey
2105,0,Sun May 17 03:51:12 2009,my kinderjoy toy is so ugly. ,kinderjoy toy ugly
2106,0,Sun Jun 14 22:56:04 2009,Great. First day of my 4 days off and its raining ,great first day 4 day raining
2107,1,Tue Jun 02 05:16:11 2009,"@ascordellis A commit button, with configurable permissions (who can edit vs who can commit) would be good. ",user commit button configurable permission edit v commit would good
2108,1,Fri Jun 05 18:19:46 2009,@nycala  We're friends!!!!  So happy ,user friend happy
2109,1,Sun Jun 07 17:23:41 2009,Eating subway  mmm,eating subway mmm
2110,1,Tue Jun 02 08:30:29 2009,Watching season one of the &quot;The Hills&quot; as I do my hair and makeup and get ready for the day  Love days off!,watching season one quote hillsquot hair makeup get ready day love day
2111,1,Sun May 31 05:03:11 2009,"Best sleep ever, have well missed dover st &amp; saturday night lcrs! Absolute shambles 2day though, sunshine with voos &amp; adam soon hopefully ",best sleep ever well missed dover st amp saturday night cr absolute shamble 2day though sunshine vols amp adam soon hopefully
2112,1,Sun May 03 00:30:17 2009,"late nights !  tonight was fun :] man i really liked that cherry ice-cream i had, to bad sal didnt know what it was called :\",late night tonight fun man really liked cherry icecream bad sal didnt know called
2113,0,Sat Jun 06 09:49:57 2009,@whitpetey sad  be careful!! praying for forester today. love my postcard- it's on the fridge. good for a reminder!!,user sad careful praying forester today love postcard fridge good reminder
2114,1,Thu May 28 21:20:25 2009,@bacieabbracci Cool! He works at Vita-Mix. Beautiful Area. We were up there last Saturday. ,user cool work vitamin beautiful area last saturday
2115,0,Sat Jun 06 20:45:22 2009,"I miss you.. Its only been 2 days ago since we've met. I dont kno why, but i really do ",miss 2 day ago since were met dont no really
2116,0,Fri Jun 05 13:55:56 2009,I wanna hear what @shiftywooten sounds like ,wanna hear user sound like
2117,0,Sat May 09 21:16:37 2009,"Circa 1988 o 1989, I'll be there for you ",circa 1988 1989 ill
2118,1,Thu May 14 10:03:38 2009,"@polarna10 Well, it's one of those knitting milestones. Good luck, I look forward to seeing it when you're done ",user well one knitting milestone good luck look forward seeing youre done
2119,0,Sun May 03 20:26:50 2009,#hoppusday ... no longer more important than Swine Flu ,hoppusday longer important swine flu
2120,0,Sun May 17 00:32:04 2009,I'm feeling like I just woke up from the dead! ,im feeling like woke dead
2121,1,Mon May 18 00:48:48 2009,i love eman. i wake her up when im wasted and she talks to me   i don't need the help she thinks i need :L drink up soon love ,love man wake im wasted talk dont need help think need l drink soon love
2122,1,Sun Jun 07 01:39:42 2009,"Good morning everyone!  Just about to head off to work!  Will tweet later! Oh, Exam results went up yesterday!  Xxx",good morning everyone head work tweet later oh exam result went yesterday xxx
2123,1,Wed Jun 03 03:04:33 2009,Working on a Chamber of Commerce document  and happy to boot!,working chamber commerce document happy boot
2124,1,Mon Jun 15 15:36:29 2009,Just finished designing a poster for something big! I will upload it once I find out if I'm hired or not ,finished designing poster something big upload find im hired
2125,1,Wed Jun 03 07:50:03 2009,Sliding out of bed into FOAM SLIDE FACTORY w/some coffee  http://foamslidefactory.blogspot.com/,sliding bed foam slide factory some coffee user
2126,0,Fri May 22 02:23:07 2009,"WP is really making me feel confuse and tired...Haiz....Can't WP feel whai I am feeling right now? WPis a really cold, heartless person ",wp really making feel confuse tiredhaizcant wp feel what feeling right wps really cold heartless person
2127,0,Mon Jun 15 14:05:53 2009,Hope that Shia and Meg dont leave twitter ,hope shia meg dont leave twitter
2128,1,Mon Jun 15 07:11:33 2009,@dzys rest well and have lotsa fluid ,user rest well lot fluid
2129,0,Sun May 31 16:03:28 2009,@JonesBeach_1988  til wed ,user til wed
2130,1,Sun May 31 06:19:12 2009,@webaddict O'side is better than inland? you must have the prime sun-spot ,user side better inland must prime sunspot
2131,1,Sun May 03 17:49:13 2009,you guys are going to LOVE me! DVD QUALITY of wolverine streaming online! no need to download or pay to watch  http://tinyurl.com/cp5yhr,guy going love dvd quality wolverine streaming online need download pay watch user
2132,0,Sun May 17 08:22:53 2009,"@Dannymcfly danny, don't be evil and say hi for me please  say hi is not require much.. x love u",user danny dont evil say hi please say hi require much x love u
2133,0,Fri May 29 20:59:55 2009,So ready for the weekend!!! I miss my Boston Celtic boys!!! ,ready weekend miss boston celtic boy
2134,1,Fri May 22 03:31:20 2009,got my hair rebonded!  yey! haha,got hair rebounded yes haha
2135,1,Sun Jun 07 07:07:44 2009,@MiriamCheah hello ,user hello
2136,1,Sun Jun 07 08:32:30 2009,@shymissez Will be praying for you! Hope you're okay. ,user praying hope youre okay
2137,0,Sun May 10 08:17:54 2009,"ugh.  I have homework that will take forever due tomorrow, I have to go help my mom for about an hour, and I have to submit my FOB queston",gh homework take forever due tomorrow go help mom hour submit fob question
2138,0,Sat Jun 20 08:32:28 2009,Eyes are stingy ,eye stingy
2139,0,Sun Jun 21 08:10:45 2009,Direct throw by no wicket  #Pakcricket,direct throw wicket pakcricket
2140,0,Thu Jun 18 11:52:30 2009,@xdahlia Hey! Tried to DM you but you're not following me ,user hey tried dm youre following
2141,1,Sun Jun 07 14:45:14 2009,Jeeej - uzvara &quot;MonopolÄ?&quot;  | Jeeej - I won the &quot;Monopoly&quot; game ,eee vara quotmonopoläquot eee quotmonopolyquot game
2142,0,Mon Jun 22 20:38:06 2009,@Bob_do ????? what r u talking about??  sorry...confused ,user r u talking sorryconfused
2143,0,Thu Jun 25 05:33:23 2009,Doesn't want to go to geography ,doesnt want go geography
2144,0,Mon Jun 15 17:44:44 2009,This morning it was POURING &amp; i didnt have a waterproof coat to make it worse my horse's blanket now isnt waterproof and she was soaked. ,morning pouring amp didnt waterproof coat make worse horse blanket isnt waterproof soaked
2145,1,Fri Jun 05 16:32:59 2009,I just finished watching &quot;Twilight&quot; for the first time ;) cant wait to watch New Moon!! Im definetly buying New Moon the book  i,finished watching quottwilightquot first time cant wait watch new moon im definitely buying new moon book
2146,0,Thu Jun 25 03:44:19 2009,@JadeIsla ooooooooooo jadey i found u i found U! i just made this thing and no one is following me  can u follow me plz lol xxxx,user ooooooooooo jade found u found u made thing one following u follow plz lol xxxx
2147,1,Sun May 03 18:31:03 2009,@BendyWalker yeah I did thanks  you had a good weekend? X x,user yeah thanks good weekend x x
2148,1,Sun May 31 06:35:28 2009,@MisterNoodle i hope it will be ,user hope
2149,1,Sat Jun 06 09:21:28 2009,going to enjoy the sunshine such a nice day out ,going enjoy sunshine nice day
